candidate_id,lattice_type,a,r_over_a,eps_bg,band_index,k_label,k0_x,k0_y,omega0,curvature_xx,curvature_xy,curvature_yy,curvature_trace,curvature_det,vg_x,vg_y,vg_norm,k_parab,gap_above,gap_below,gap_min,S_flat,S_gap,S_parab,S_vg,S_contrast,S_total,valid_ea_flag,optimization_k_label,optimization_strategy,optimization_lattice,candidate_source
600,square,1.0,0.3,4.0,0,Γ,0.0,0.0,0.0,39.33645003625638,0.0,39.33645003625638,78.67290007251276,1547.3563014548945,-3.412237632995311e-16,0.24587763411931596,0.24587763411931596,0.022548487506887958,0.5446691717746582,0.1,0.1,1.0,0.5,0.015032325004591972,0.9429907306506465,0.2727272727272727,0.8016388950497142,False,,,,grid
1361,hex,1.0,0.25,4.0,1,K,0.3333333333333333,0.3333333333333333,0.4460600169372862,26.881728268426144,0.0,26.881728268426144,53.76345653685229,722.6273146975012,-0.29071311179202225,0.0,0.29071311179202225,0.027276359417277202,0.10978017611752061,0.22750969150575515,0.10978017611752061,1.0,0.5233105346237331,0.018184239611518136,0.9220719100599303,0.2727272727272727,0.8015440840178206,False,,,,grid
808,square,1.0,0.35,3.0,0,X,0.5,0.0,0.31308564370424263,4.796607962057752,0.0,4.796607962057752,9.593215924115505,23.007447941675824,0.08228971927582983,0.08228971927582995,0.11637523704375334,0.06457254235591053,0.08046604967544613,0.1,0.08046604967544613,1.0,0.4458791546673623,0.04304836157060702,0.9866377714801388,0.18181818181818182,0.8013834371300073,False,,,,grid
1226,hex,1.0,0.2,8.0,2,M,0.5,0.0,0.3712178315638416,1.593840002821931,0.0,1.593840002821931,3.187680005643862,2.540325954595413,-0.029305327945983173,-0.029305327945983277,0.04144399223100075,0.11201924377142831,0.04156473391132004,0.12040991801584422,0.04156473391132004,1.0,0.29360938111434803,0.07467949584761888,0.9982853406146194,0.6363636363636364,0.8013133175718491,False,,,,grid
709,square,1.0,0.3,8.0,5,Γ,0.0,0.0,0.5918235517440847,2.372211364688922,0.0,2.372211364688922,4.744422729377844,5.627386758759276,4.1692998361398005e-17,-0.030042971501496082,0.030042971501496082,0.0918202152957556,0.04335442400264944,0.14599451607343128,0.04335442400264944,1.0,0.3024282250392787,0.06121347686383707,0.9990982337796386,0.6363636363636364,0.8012604068005228,False,,,,grid
733,square,1.0,0.3,8.0,5,Γ,0.0,0.0,0.5918235517440847,2.372211364688922,0.0,2.372211364688922,4.744422729377844,5.627386758759276,4.1692998361398005e-17,-0.030042971501496082,0.030042971501496082,0.0918202152957556,0.04335442400264944,0.14599451607343128,0.04335442400264944,1.0,0.3024282250392787,0.06121347686383707,0.9990982337796386,0.6363636363636364,0.8012604068005228,False,,,,grid
1136,hex,1.0,0.2,5.0,0,K,0.3333333333333333,0.3333333333333333,0.18843194124103632,23.42701428300393,0.0,23.42701428300393,46.85402856600786,548.8249982160702,0.2936930496166987,-0.0,0.2936930496166987,0.029218406484895744,0.1921207143884314,0.1,0.1,1.0,0.5,0.019478937656597164,0.9205936367038356,0.36363636363636365,0.8012520680062667,False,,,,grid
1577,hex,1.0,0.3,3.0,1,M,0.5,0.0,0.4383586602718571,13.23436524197845,0.0,13.23436524197845,26.4687304839569,175.1484233580873,-0.06763421789395485,-0.06763421789395509,0.09564922822612819,0.03887437679149602,0.2204628302309195,0.0826895727749613,0.0826895727749613,1.0,0.4526233846789881,0.025916251194330678,0.99093416641018,0.18181818181818182,0.8012365653084013,False,,,,grid
1632,hex,1.0,0.3,5.0,0,Γ,0.0,0.0,0.0,45.29269203206274,0.0,45.29269203206274,90.58538406412548,2051.4279515112794,0.12879130219937124,-0.25758260439874225,0.2879861066285121,0.021013622721430668,0.5579075678121737,0.1,0.1,1.0,0.5,0.014009081814287111,0.923415605544552,0.36363636363636365,0.8011370818400994,False,,,,grid
1656,hex,1.0,0.3,5.0,0,Γ,0.0,0.0,0.0,45.29269203206274,0.0,45.29269203206274,90.58538406412548,2051.4279515112794,0.12879130219937124,-0.25758260439874225,0.2879861066285121,0.021013622721430668,0.5579075678121737,0.1,0.1,1.0,0.5,0.014009081814287111,0.923415605544552,0.36363636363636365,0.8011370818400994,False,,,,grid
585,square,1.0,0.3,4.0,1,X,0.5,0.0,0.33354041972990234,4.9319953800961525,0.0,4.9319953800961525,9.863990760192305,24.32457842928979,-0.05216634451749135,-0.05216634451749142,0.07377435191606367,0.06368008981695825,0.29097178188915473,0.07005778100079024,0.07005778100079024,1.0,0.41196457220892874,0.0424533932113055,0.9945868071405507,0.2727272727272727,0.8010439888449831,False,,,,grid
584,square,1.0,0.3,4.0,0,X,0.5,0.0,0.2634826387291121,3.8858182133263504,0.0,3.8858182133263504,7.771636426652701,15.099583187018789,0.06751726170653893,0.06751726170653903,0.09548382719968104,0.07174204599522892,0.07005778100079024,0.1,0.07005778100079024,1.0,0.41196457220892874,0.04782803066348595,0.9909652103772129,0.2727272727272727,0.8009447852719755,False,,,,grid
1825,hex,1.0,0.35,3.0,1,Γ,0.0,0.0,0.7553245237387235,3.778082294295119,0.0,3.778082294295119,7.556164588590238,14.273905822466268,-0.020660537710941916,0.0413210754218838,0.04619836677336399,0.07275775516640381,0.0737239570793008,0.7553245237387235,0.0737239570793008,1.0,0.4243741526429057,0.04850517011093588,0.9978702563960177,0.18181818181818182,0.8007090792351349,False,,,,grid
