candidate_id,lattice_type,theta_deg,a,r_over_a,eps_bg,band_index,k_label,k0_x,k0_y,omega0,curvature_xx,curvature_xy,curvature_yy,curvature_trace,curvature_det,vg_x,vg_y,vg_norm,k_parab,gap_above,gap_below,gap_min,G_magnitude,moire_length,S_flat,S_gap,S_parab,S_vg,S_contrast,S_total,valid_ea_flag
381,hex,1.0,1.0,0.35,9.0,5,K,0.3333333333333333,0.3333333333333333,0.6971708077704631,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.008717857468202861,0.09374731641584899,0.008717857468202861,0.0633127381556719,57.296506740065155,0.3333333333333333,0.08018790722354519,1.0,1.0,0.7272727272727273,0.5230772798361893,False
497,hex,2.5,1.0,0.25,6.0,1,K,0.3333333333333333,0.3333333333333333,0.3755985802017299,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.08436022295692802,0.19319823000976952,0.08436022295692802,0.15827129842611806,22.920129957497124,0.3333333333333333,0.457583645777197,0.595691733724022,1.0,0.45454545454545453,0.522928197583043,False
76,square,1.0,1.0,0.35,9.0,4,Γ,0.0,0.0,0.4835610269504666,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.1544716172989839,0.02343408071990427,0.02343408071990427,0.1096622711232151,57.296506740065155,0.3333333333333333,0.1898509761909332,0.8597387523761344,1.0,0.7272727272727273,0.5224407975532632,False
68,square,1.0,1.0,0.35,6.0,4,M,0.5,0.5,0.7111727926030582,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.03212403391875318,0.2619990700212458,0.03212403391875318,0.1096622711232151,57.296506740065155,0.3333333333333333,0.24313543089750922,0.8597387523761344,1.0,0.45454545454545453,0.5221255475935436,False
25,square,1.0,1.0,0.25,9.0,1,Γ,0.0,0.0,0.35290837494465455,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.02306592112353434,0.35290837494465455,0.02306592112353434,0.1096622711232151,57.296506740065155,0.3333333333333333,0.18742736342403535,0.8597387523761344,1.0,0.7272727272727273,0.5218348943615387,False
53,square,1.0,1.0,0.35,6.0,5,Γ,0.0,0.0,0.764713244387008,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.03176387331571606,0.19614198863593701,0.03176387331571606,0.1096622711232151,57.296506740065155,0.3333333333333333,0.24106663318561874,0.8597387523761344,1.0,0.45454545454545453,0.521608348165571,False
521,hex,2.5,1.0,0.25,9.0,1,K,0.3333333333333333,0.3333333333333333,0.3138857808755062,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.06531001506226242,0.16256950227771735,0.06531001506226242,0.15827129842611806,22.920129957497124,0.3333333333333333,0.3950759730901,0.595691733724022,1.0,0.7272727272727273,0.5209376430476325,False
569,hex,2.5,1.0,0.35,9.0,1,K,0.3333333333333333,0.3333333333333333,0.4055124809327204,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.06353954207900608,0.22683845422451593,0.06353954207900608,0.15827129842611806,22.920129957497124,0.3333333333333333,0.38852708813572484,0.595691733724022,1.0,0.7272727272727273,0.5193004218090387,False
571,hex,2.5,1.0,0.35,9.0,3,K,0.3333333333333333,0.3333333333333333,0.5320852043775782,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.07133828697703593,0.06303318136585173,0.06303318136585173,0.15827129842611806,22.920129957497124,0.3333333333333333,0.38662792958939585,0.595691733724022,1.0,0.7272727272727273,0.5188256321724564,False
570,hex,2.5,1.0,0.35,9.0,2,K,0.3333333333333333,0.3333333333333333,0.4690520230117265,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.06303318136585173,0.06353954207900608,0.06303318136585173,0.15827129842611806,22.920129957497124,0.3333333333333333,0.38662792958939585,0.595691733724022,1.0,0.7272727272727273,0.5188256321724564,False
