candidate_id,lattice_type,a,r_over_a,eps_bg,band_index,k_label,k0_x,k0_y,omega0,curvature_xx,curvature_xy,curvature_yy,curvature_trace,curvature_det,vg_x,vg_y,vg_norm,k_parab,gap_above,gap_below,gap_min,S_flat,S_gap,S_parab,S_vg,S_contrast,S_total,valid_ea_flag
868,square,1.0,0.35,5.0,4,Γ,0.0,0.0,0.6086263903814557,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.21801080356152092,0.024730145417315663,0.024730145417315663,1.0,0.1982691941436837,0.09428090415820634,1.0,0.36363636363636365,0.7719777926342859,False
892,square,1.0,0.35,5.0,4,Γ,0.0,0.0,0.6086263903814557,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.21801080356152092,0.024730145417315663,0.024730145417315663,1.0,0.1982691941436837,0.09428090415820634,1.0,0.36363636363636365,0.7719777926342859,False
189,square,1.0,0.2,7.0,5,Γ,0.0,0.0,0.558189053530661,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.017968317300070313,0.13300752945267613,0.017968317300070313,1.0,0.152314771553155,0.09428090415820634,1.0,0.5454545454545454,0.7718778172070891,False
190,square,1.0,0.2,7.0,6,Γ,0.0,0.0,0.5761573708307313,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.03910183911288112,0.017968317300070313,0.017968317300070313,1.0,0.152314771553155,0.09428090415820634,1.0,0.5454545454545454,0.7718778172070891,False
166,square,1.0,0.2,7.0,6,Γ,0.0,0.0,0.5761573708307313,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.03910183911288112,0.017968317300070313,0.017968317300070313,1.0,0.152314771553155,0.09428090415820634,1.0,0.5454545454545454,0.7718778172070891,False
165,square,1.0,0.2,7.0,5,Γ,0.0,0.0,0.558189053530661,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.017968317300070313,0.13300752945267613,0.017968317300070313,1.0,0.152314771553155,0.09428090415820634,1.0,0.5454545454545454,0.7718778172070891,False
353,square,1.0,0.25,5.0,1,Γ,0.0,0.0,0.4713215941166269,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.023805553889544917,0.4713215941166269,0.023805553889544917,1.0,0.19228179303477305,0.09428090415820634,1.0,0.36363636363636365,0.7707803124125038,False
378,square,1.0,0.25,5.0,2,Γ,0.0,0.0,0.4951271480061718,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.024666709035404077,0.023805553889544917,0.023805553889544917,1.0,0.19228179303477305,0.09428090415820634,1.0,0.36363636363636365,0.7707803124125038,False
354,square,1.0,0.25,5.0,2,Γ,0.0,0.0,0.4951271480061718,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.024666709035404077,0.023805553889544917,0.023805553889544917,1.0,0.19228179303477305,0.09428090415820634,1.0,0.36363636363636365,0.7707803124125038,False
377,square,1.0,0.25,5.0,1,Γ,0.0,0.0,0.4713215941166269,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.023805553889544917,0.4713215941166269,0.023805553889544917,1.0,0.19228179303477305,0.09428090415820634,1.0,0.36363636363636365,0.7707803124125038,False
1921,hex,1.0,0.2,6.0,1,Γ,0.0,0.0,0.4763292361318496,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.020195572334625933,0.4763292361318496,0.020195572334625933,1.0,0.16802259802383746,0.09428090415820634,1.0,0.45454545454545453,0.7704739279557712,False
1945,hex,1.0,0.2,6.0,1,Γ,0.0,0.0,0.4763292361318496,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.020195572334625933,0.4763292361318496,0.020195572334625933,1.0,0.16802259802383746,0.09428090415820634,1.0,0.45454545454545453,0.7704739279557712,False
2727,hex,1.0,0.35,7.0,7,Γ,0.0,0.0,0.8916603682343549,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.016858319371827912,0.1849497350649586,0.016858319371827912,1.0,0.144262894267604,0.09428090415820634,1.0,0.5454545454545454,0.770267441749979,False
2751,hex,1.0,0.35,7.0,7,Γ,0.0,0.0,0.8916603682343549,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.016858319371827912,0.1849497350649586,0.016858319371827912,1.0,0.144262894267604,0.09428090415820634,1.0,0.5454545454545454,0.770267441749979,False
1375,square,1.0,0.45,4.0,7,Γ,0.0,0.0,1.058296723001399,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.10313448966201233,0.026594395561214013,0.026594395561214013,1.0,0.21007561545925182,0.09428090415820634,1.0,0.2727272727272727,0.7697936223519449,False
1351,square,1.0,0.45,4.0,7,Γ,0.0,0.0,1.058296723001399,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.10313448966201233,0.026594395561214013,0.026594395561214013,1.0,0.21007561545925182,0.09428090415820634,1.0,0.2727272727272727,0.7697936223519449,False
1565,square,1.0,0.48,2.0,5,Γ,0.0,0.0,1.247937042486641,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.03426351923642734,0.3073121591620377,0.03426351923642734,1.0,0.2551960460390735,0.09428090415820634,1.0,0.09090909090909091,0.7697267993770002,False
1541,square,1.0,0.48,2.0,5,Γ,0.0,0.0,1.247937042486641,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.03426351923642734,0.3073121591620377,0.03426351923642734,1.0,0.2551960460390735,0.09428090415820634,1.0,0.09090909090909091,0.7697267993770002,False
2183,hex,1.0,0.25,6.0,7,Γ,0.0,0.0,0.8809360399130937,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.01922217896061984,0.24291615356650753,0.01922217896061984,1.0,0.16122989135242274,0.09428090415820634,1.0,0.45454545454545453,0.7691153866214882,False
2207,hex,1.0,0.25,6.0,7,Γ,0.0,0.0,0.8809360399130937,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.01922217896061984,0.24291615356650753,0.01922217896061984,1.0,0.16122989135242274,0.09428090415820634,1.0,0.45454545454545453,0.7691153866214882,False
2463,hex,1.0,0.3,6.0,7,Γ,0.0,0.0,0.9055453317587333,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.019136626816994573,0.2139711928430411,0.019136626816994573,1.0,0.1606275696087173,0.09428090415820634,1.0,0.45454545454545453,0.7689949222727471,False
2439,hex,1.0,0.3,6.0,7,Γ,0.0,0.0,0.9055453317587333,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.019136626816994573,0.2139711928430411,0.019136626816994573,1.0,0.1606275696087173,0.09428090415820634,1.0,0.45454545454545453,0.7689949222727471,False
1191,square,1.0,0.4,7.0,7,Γ,0.0,0.0,0.8412953914936125,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.01598093972403125,0.039935727269653,0.01598093972403125,1.0,0.13778936230433042,0.09428090415820634,1.0,0.5454545454545454,0.7689727353573242,False
1215,square,1.0,0.4,7.0,7,Γ,0.0,0.0,0.8412953914936125,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.01598093972403125,0.039935727269653,0.01598093972403125,1.0,0.13778936230433042,0.09428090415820634,1.0,0.5454545454545454,0.7689727353573242,False
614,square,1.0,0.3,5.0,6,Γ,0.0,0.0,0.7798994825112587,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.022087697447697563,0.04200519505549505,0.022087697447697563,1.0,0.18091665179581212,0.09428090415820634,1.0,0.36363636363636365,0.7685072841647116,False
638,square,1.0,0.3,5.0,6,Γ,0.0,0.0,0.7798994825112587,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.022087697447697563,0.04200519505549505,0.022087697447697563,1.0,0.18091665179581212,0.09428090415820634,1.0,0.36363636363636365,0.7685072841647116,False
249,square,1.0,0.2,9.0,1,Γ,0.0,0.0,0.3429565886789652,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.009693236032452812,0.3429565886789652,0.009693236032452812,1.0,0.08836676155296451,0.09428090415820634,1.0,0.7272727272727273,0.7681791242979603,False
250,square,1.0,0.2,9.0,2,Γ,0.0,0.0,0.35264982471141804,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.02463177543436823,0.009693236032452812,0.009693236032452812,1.0,0.08836676155296451,0.09428090415820634,1.0,0.7272727272727273,0.7681791242979603,False
225,square,1.0,0.2,9.0,1,Γ,0.0,0.0,0.3429565886789652,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.009693236032452812,0.3429565886789652,0.009693236032452812,1.0,0.08836676155296451,0.09428090415820634,1.0,0.7272727272727273,0.7681791242979603,False
226,square,1.0,0.2,9.0,2,Γ,0.0,0.0,0.35264982471141804,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.02463177543436823,0.009693236032452812,0.009693236032452812,1.0,0.08836676155296451,0.09428090415820634,1.0,0.7272727272727273,0.7681791242979603,False
1629,square,1.0,0.48,4.0,5,Γ,0.0,0.0,1.0939342970598445,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.025267532528527648,0.19613076949480868,0.025267532528527648,1.0,0.20170855143788655,0.09428090415820634,1.0,0.2727272727272727,0.7681202095476719,False
1605,square,1.0,0.48,4.0,5,Γ,0.0,0.0,1.0939342970598445,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.025267532528527648,0.19613076949480868,0.025267532528527648,1.0,0.20170855143788655,0.09428090415820634,1.0,0.2727272727272727,0.7681202095476719,False
134,square,1.0,0.2,6.0,6,Γ,0.0,0.0,0.620477025792093,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.03876376851479346,0.018179171865449484,0.018179171865449484,1.0,0.15382720642303208,0.09428090415820634,1.0,0.45454545454545453,0.76763484963561,False
157,square,1.0,0.2,6.0,5,Γ,0.0,0.0,0.6022978539266435,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.018179171865449484,0.14513351336194202,0.018179171865449484,1.0,0.15382720642303208,0.09428090415820634,1.0,0.45454545454545453,0.76763484963561,False
133,square,1.0,0.2,6.0,5,Γ,0.0,0.0,0.6022978539266435,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.018179171865449484,0.14513351336194202,0.018179171865449484,1.0,0.15382720642303208,0.09428090415820634,1.0,0.45454545454545453,0.76763484963561,False
158,square,1.0,0.2,6.0,6,Γ,0.0,0.0,0.620477025792093,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.03876376851479346,0.018179171865449484,0.018179171865449484,1.0,0.15382720642303208,0.09428090415820634,1.0,0.45454545454545453,0.76763484963561,False
2364,hex,1.0,0.3,3.0,4,Γ,0.0,0.0,0.7936191979917998,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.04857716234917908,0.028529155668189476,0.028529155668189476,1.0,0.22196641314473634,0.09428090415820634,1.0,0.18181818181818182,0.7676263273435873,False
2340,hex,1.0,0.3,3.0,4,Γ,0.0,0.0,0.7936191979917998,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.04857716234917908,0.028529155668189476,0.028529155668189476,1.0,0.22196641314473634,0.09428090415820634,1.0,0.18181818181818182,0.7676263273435873,False
860,square,1.0,0.35,4.0,4,Γ,0.0,0.0,0.6586758375365113,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.2362920415483103,0.024844864961757196,0.024844864961757196,1.0,0.19900590199979581,0.09428090415820634,1.0,0.2727272727272727,0.7675796796600538,False
836,square,1.0,0.35,4.0,4,Γ,0.0,0.0,0.6586758375365113,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.2362920415483103,0.024844864961757196,0.024844864961757196,1.0,0.19900590199979581,0.09428090415820634,1.0,0.2727272727272727,0.7675796796600538,False
1889,hex,1.0,0.2,5.0,1,Γ,0.0,0.0,0.5214521594204413,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.020787439644974315,0.5214521594204413,0.020787439644974315,1.0,0.17209934829377957,0.09428090415820634,1.0,0.36363636363636365,0.766743823464305,False
1913,hex,1.0,0.2,5.0,1,Γ,0.0,0.0,0.5214521594204413,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.020787439644974315,0.5214521594204413,0.020787439644974315,1.0,0.17209934829377957,0.09428090415820634,1.0,0.36363636363636365,0.766743823464305,False
1337,square,1.0,0.45,3.0,1,Γ,0.0,0.0,0.7512056675207637,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.027541544351304736,0.7512056675207637,0.027541544351304736,1.0,0.21594175052046866,0.09428090415820634,1.0,0.18181818181818182,0.7664213948187337,False
1313,square,1.0,0.45,3.0,1,Γ,0.0,0.0,0.7512056675207637,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.027541544351304736,0.7512056675207637,0.027541544351304736,1.0,0.21594175052046866,0.09428090415820634,1.0,0.18181818181818182,0.7664213948187337,False
2660,hex,1.0,0.35,5.0,4,Γ,0.0,0.0,0.7165001188972014,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.04973771112188263,0.020539512643030555,0.020539512643030555,1.0,0.17039651308245207,0.09428090415820634,1.0,0.36363636363636365,0.7664032564220395,False
2684,hex,1.0,0.35,5.0,4,Γ,0.0,0.0,0.7165001188972014,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.04973771112188263,0.020539512643030555,0.020539512643030555,1.0,0.17039651308245207,0.09428090415820634,1.0,0.36363636363636365,0.7664032564220395,False
2073,hex,1.0,0.25,2.0,1,Γ,0.0,0.0,0.8298874605295655,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.031010949203607918,0.8298874605295655,0.031010949203607918,1.0,0.23670501887146014,0.09428090415820634,1.0,0.09090909090909091,0.7660285939434774,False
2049,hex,1.0,0.25,2.0,1,Γ,0.0,0.0,0.8298874605295655,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.031010949203607918,0.8298874605295655,0.031010949203607918,1.0,0.23670501887146014,0.09428090415820634,1.0,0.09090909090909091,0.7660285939434774,False
293,square,1.0,0.25,3.0,5,Γ,0.0,0.0,0.876364943663744,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.026672626329274696,0.22813784517502556,0.026672626329274696,1.0,0.2105634587534443,0.09428090415820634,1.0,0.18181818181818182,0.7653457364653289,False
317,square,1.0,0.25,3.0,5,Γ,0.0,0.0,0.876364943663744,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.026672626329274696,0.22813784517502556,0.026672626329274696,1.0,0.2105634587534443,0.09428090415820634,1.0,0.18181818181818182,0.7653457364653289,False
345,square,1.0,0.25,4.0,1,Γ,0.0,0.0,0.5255587420444546,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.022752664448856708,0.5255587420444546,0.022752664448856708,1.0,0.18535373183965637,0.09428090415820634,1.0,0.2727272727272727,0.7648492456280259,False
322,square,1.0,0.25,4.0,2,Γ,0.0,0.0,0.5483114064933113,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.025138487625089412,0.022752664448856708,0.022752664448856708,1.0,0.18535373183965637,0.09428090415820634,1.0,0.2727272727272727,0.7648492456280259,False
321,square,1.0,0.25,4.0,1,Γ,0.0,0.0,0.5255587420444546,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.022752664448856708,0.5255587420444546,0.022752664448856708,1.0,0.18535373183965637,0.09428090415820634,1.0,0.2727272727272727,0.7648492456280259,False
346,square,1.0,0.25,4.0,2,Γ,0.0,0.0,0.5483114064933113,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.025138487625089412,0.022752664448856708,0.022752664448856708,1.0,0.18535373183965637,0.09428090415820634,1.0,0.2727272727272727,0.7648492456280259,False
1247,square,1.0,0.4,8.0,7,Γ,0.0,0.0,0.8019279826341508,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.010350251777064834,0.027208749150024136,0.010350251777064834,1.0,0.09379454609650494,0.09428090415820634,1.0,0.6363636363636364,0.7647192266612138,False
1223,square,1.0,0.4,8.0,7,Γ,0.0,0.0,0.8019279826341508,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.010350251777064834,0.027208749150024136,0.010350251777064834,1.0,0.09379454609650494,0.09428090415820634,1.0,0.6363636363636364,0.7647192266612138,False
934,square,1.0,0.35,7.0,6,Γ,0.0,0.0,0.7502084545567665,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.012919066014641545,0.03556813078705823,0.012919066014641545,1.0,0.11440996167083427,0.09428090415820634,1.0,0.5454545454545454,0.7642968552306251,False
958,square,1.0,0.35,7.0,6,Γ,0.0,0.0,0.7502084545567665,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.012919066014641545,0.03556813078705823,0.012919066014641545,1.0,0.11440996167083427,0.09428090415820634,1.0,0.5454545454545454,0.7642968552306251,False
194,square,1.0,0.2,8.0,2,Γ,0.0,0.0,0.3735002217448857,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.025590641000848013,0.009875887842681008,0.009875887842681008,1.0,0.08988221198104161,0.09428090415820634,1.0,0.6363636363636364,0.7639367598381211,False
193,square,1.0,0.2,8.0,1,Γ,0.0,0.0,0.36362433390220467,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.009875887842681008,0.36362433390220467,0.009875887842681008,1.0,0.08988221198104161,0.09428090415820634,1.0,0.6363636363636364,0.7639367598381211,False
217,square,1.0,0.2,8.0,1,Γ,0.0,0.0,0.36362433390220467,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.009875887842681008,0.36362433390220467,0.009875887842681008,1.0,0.08988221198104161,0.09428090415820634,1.0,0.6363636363636364,0.7639367598381211,False
218,square,1.0,0.2,8.0,2,Γ,0.0,0.0,0.3735002217448857,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.025590641000848013,0.009875887842681008,0.009875887842681008,1.0,0.08988221198104161,0.09428090415820634,1.0,0.6363636363636364,0.7639367598381211,False
3335,hex,1.0,0.48,2.0,7,Γ,0.0,0.0,1.8190950684036038,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.028934018676965545,0.6746178821728692,0.028934018676965545,1.0,0.22440950009832195,0.09428090415820634,1.0,0.09090909090909091,0.7635694901888499,False
3359,hex,1.0,0.48,2.0,7,Γ,0.0,0.0,1.8190950684036038,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.028934018676965545,0.6746178821728692,0.028934018676965545,1.0,0.22440950009832195,0.09428090415820634,1.0,0.09090909090909091,0.7635694901888499,False
3289,hex,1.0,0.45,8.0,1,Γ,0.0,0.0,0.7585545060882908,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.009653204170605112,0.7585545060882908,0.009653204170605112,1.0,0.08803394523324709,0.09428090415820634,1.0,0.6363636363636364,0.7635671064885622,False
3265,hex,1.0,0.45,8.0,1,Γ,0.0,0.0,0.7585545060882908,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.009653204170605112,0.7585545060882908,0.009653204170605112,1.0,0.08803394523324709,0.09428090415820634,1.0,0.6363636363636364,0.7635671064885622,False
2652,hex,1.0,0.35,4.0,4,Γ,0.0,0.0,0.7854202541017319,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.02154279146912008,0.032000865728089356,0.02154279146912008,1.0,0.1772445013704772,0.09428090415820634,1.0,0.2727272727272727,0.76322739953419,False
2628,hex,1.0,0.35,4.0,4,Γ,0.0,0.0,0.7854202541017319,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.02154279146912008,0.032000865728089356,0.02154279146912008,1.0,0.1772445013704772,0.09428090415820634,1.0,0.2727272727272727,0.76322739953419,False
101,square,1.0,0.2,5.0,5,Γ,0.0,0.0,0.6588342112051815,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.018120225853318295,0.1611701537084242,0.018120225853318295,1.0,0.1534049374052162,0.09428090415820634,1.0,0.36363636363636365,0.7630049412865924,False
102,square,1.0,0.2,5.0,6,Γ,0.0,0.0,0.6769544370584998,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.03750206502500264,0.018120225853318295,0.018120225853318295,1.0,0.1534049374052162,0.09428090415820634,1.0,0.36363636363636365,0.7630049412865924,False
126,square,1.0,0.2,5.0,6,Γ,0.0,0.0,0.6769544370584998,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.03750206502500264,0.018120225853318295,0.018120225853318295,1.0,0.1534049374052162,0.09428090415820634,1.0,0.36363636363636365,0.7630049412865924,False
125,square,1.0,0.2,5.0,5,Γ,0.0,0.0,0.6588342112051815,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.018120225853318295,0.1611701537084242,0.018120225853318295,1.0,0.1534049374052162,0.09428090415820634,1.0,0.36363636363636365,0.7630049412865924,False
3203,hex,1.0,0.45,6.0,3,Γ,0.0,0.0,0.827719245518012,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.08754113650767514,0.01495031996174212,0.01495031996174212,1.0,0.1300589677933728,0.09428090415820634,1.0,0.45454545454545453,0.7628812019096782,False
3227,hex,1.0,0.45,6.0,3,Γ,0.0,0.0,0.827719245518012,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.08754113650767514,0.01495031996174212,0.01495031996174212,1.0,0.1300589677933728,0.09428090415820634,1.0,0.45454545454545453,0.7628812019096782,False
3365,hex,1.0,0.48,3.0,5,Γ,0.0,0.0,1.0598957035279424,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.07245733664350529,0.024664639078903594,0.024664639078903594,1.0,0.19784791630682605,0.09428090415820634,1.0,0.18181818181818182,0.7628026279760052,False
3389,hex,1.0,0.48,3.0,5,Γ,0.0,0.0,1.0598957035279424,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.07245733664350529,0.024664639078903594,0.024664639078903594,1.0,0.19784791630682605,0.09428090415820634,1.0,0.18181818181818182,0.7628026279760052,False
1857,hex,1.0,0.2,4.0,1,Γ,0.0,0.0,0.5824657240259202,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.021110988505822492,0.5824657240259202,0.021110988505822492,1.0,0.17431109072986856,0.09428090415820634,1.0,0.2727272727272727,0.7626407174060683,False
1881,hex,1.0,0.2,4.0,1,Γ,0.0,0.0,0.5824657240259202,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.021110988505822492,0.5824657240259202,0.021110988505822492,1.0,0.17431109072986856,0.09428090415820634,1.0,0.2727272727272727,0.7626407174060683,False
828,square,1.0,0.35,3.0,4,Γ,0.0,0.0,0.7243883221255321,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.2548284605745048,0.02417577914172586,0.02417577914172586,1.0,0.19468997342978825,0.09428090415820634,1.0,0.18181818181818182,0.7621710394005976,False
804,square,1.0,0.35,3.0,4,Γ,0.0,0.0,0.7243883221255321,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.2548284605745048,0.02417577914172586,0.02417577914172586,1.0,0.19468997342978825,0.09428090415820634,1.0,0.18181818181818182,0.7621710394005976,False
2817,hex,1.0,0.4,2.0,1,Γ,0.0,0.0,0.9507574031453218,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.027759071791099155,0.9507574031453218,0.027759071791099155,1.0,0.2172767178246915,0.09428090415820634,1.0,0.09090909090909091,0.7621429337341238,False
2841,hex,1.0,0.4,2.0,1,Γ,0.0,0.0,0.9507574031453218,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.027759071791099155,0.9507574031453218,0.027759071791099155,1.0,0.2172767178246915,0.09428090415820634,1.0,0.09090909090909091,0.7621429337341238,False
738,square,1.0,0.3,9.0,2,Γ,0.0,0.0,0.4165512271341832,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.006129995076533001,0.0490641482561589,0.006129995076533001,1.0,0.057759308027033336,0.09428090415820634,1.0,0.7272727272727273,0.762057633592774,False
762,square,1.0,0.3,9.0,2,Γ,0.0,0.0,0.4165512271341832,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.006129995076533001,0.0490641482561589,0.006129995076533001,1.0,0.057759308027033336,0.09428090415820634,1.0,0.7272727272727273,0.762057633592774,False
1279,square,1.0,0.4,9.0,7,Γ,0.0,0.0,0.7670416088945066,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.006108402475372032,0.013997314398900729,0.006108402475372032,1.0,0.057567566119844316,0.09428090415820634,1.0,0.7272727272727273,0.7620192852113362,False
1255,square,1.0,0.4,9.0,7,Γ,0.0,0.0,0.7670416088945066,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.006108402475372032,0.013997314398900729,0.006108402475372032,1.0,0.057567566119844316,0.09428090415820634,1.0,0.7272727272727273,0.7620192852113362,False
2396,hex,1.0,0.3,4.0,4,Γ,0.0,0.0,0.7011280979972253,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.07734562498826236,0.020471717543788515,0.020471717543788515,1.0,0.16992965619791672,0.09428090415820634,1.0,0.2727272727272727,0.761764430499678,False
2372,hex,1.0,0.3,4.0,4,Γ,0.0,0.0,0.7011280979972253,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.07734562498826236,0.020471717543788515,0.020471717543788515,1.0,0.16992965619791672,0.09428090415820634,1.0,0.2727272727272727,0.761764430499678,False
3262,hex,1.0,0.45,7.0,6,Γ,0.0,0.0,0.9085709955674768,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.3483438070989826,0.010188754775136255,0.010188754775136255,1.0,0.09246637550200644,0.09428090415820634,1.0,0.5454545454545454,0.7599081379968594,False
3238,hex,1.0,0.45,7.0,6,Γ,0.0,0.0,0.9085709955674768,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.3483438070989826,0.010188754775136255,0.010188754775136255,1.0,0.09246637550200644,0.09428090415820634,1.0,0.5454545454545454,0.7599081379968594,False
