lattice_type,a1x,a1y,a2x,a2y,hole_radius_a,eps_bg,polarization,band_index,k_index,k_label,s_value,frequency,extremum_type,curvature_a,linear_b,quad_residual,gap_below,gap_above,kx_frac,ky_frac,mode,plot_file
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,6,57,Γ,1.34408252,0.69070002,min,0.21279167,-0.00086933,1.52024396e-11,0.12696878,0.09165277,,,path,bands_r0.357_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,7,19,M,0.50000000,0.68220938,min,1.24126550,0.00553297,1.31432872e-08,0.04355097,0.00000000,,,path,bands_r0.357_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,7,38,K,0.87267800,0.70731028,min,1.71519300,0.03180160,6.66920129e-07,0.03945904,0.00000000,,,path,bands_r0.357_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,9.00000000,TM,7,57,Γ,1.34408252,0.78235279,max,-0.84954737,0.03929064,1.10269374e-08,0.09165277,0.00000000,,,path,bands_r0.357_eps9.00.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,12.50000000,TM,0,19,M,0.50000000,0.18815448,max,-2.44000732,0.01648410,1.00964946e-07,0.00000000,0.03563216,,,path,bands_r0.357_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,12.50000000,TM,1,0,Γ,0.00000000,0.33884449,max,-1.24637138,-0.02595633,1.01207014e-08,0.33884449,0.02695574,,,path,bands_r0.357_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,12.50000000,TM,1,19,M,0.50000000,0.22378664,min,2.27716995,-0.00616270,1.28723862e-07,0.03563216,0.12608053,,,path,bands_r0.357_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,12.50000000,TM,1,38,K,0.87267800,0.26409586,min,1.59962836,0.06727965,7.92600187e-07,0.12460688,0.08931340,,,path,bands_r0.357_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,12.50000000,TM,1,57,Γ,1.34408252,0.33884449,max,-0.78576337,0.00795093,1.03538578e-09,0.33884449,0.02695573,,,path,bands_r0.357_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,12.50000000,TM,2,19,M,0.50000000,0.34986716,max,-0.23535699,-0.02698282,8.18070123e-08,0.12608053,0.05359105,,,path,bands_r0.357_eps12.50.png
