lattice_type,a1x,a1y,a2x,a2y,hole_radius_a,eps_bg,polarization,band_index,k_index,k_label,s_value,frequency,extremum_type,curvature_a,linear_b,quad_residual,gap_below,gap_above,kx_frac,ky_frac,mode,plot_file
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,12.50000000,TM,5,0,Γ,0.00000000,0.47822138,max,-0.42842760,-0.00188587,7.61596920e-11,0.11065820,0.06197263,,,path,bands_r0.357_eps12.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,12.50000000,TM,5,57,Γ,1.70710678,0.47822137,max,-0.46323920,0.00093530,4.08727989e-11,0.11065819,0.06197262,,,path,bands_r0.357_eps12.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,12.50000000,TM,7,38,M,1.00000000,0.50155894,min,0.79779998,-0.00649843,8.46989337e-08,0.02788027,0.00000000,,,path,bands_r0.357_eps12.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,16.00000000,TM,0,19,X,0.50000000,0.13758676,max,-0.75862436,0.07243841,5.96358029e-07,0.00000000,0.03735621,,,path,bands_r0.357_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,16.00000000,TM,0,38,M,1.00000000,0.18276994,max,-1.02955873,-0.00166530,6.24533429e-08,0.00000000,0.02398553,,,path,bands_r0.357_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,16.00000000,TM,1,19,X,0.50000000,0.17494296,min,0.97383684,-0.05087069,2.56670835e-07,0.03735621,0.12557240,,,path,bands_r0.357_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,16.00000000,TM,3,38,M,1.00000000,0.33679152,min,0.48914054,-0.00017429,5.80387093e-10,0.13003587,0.06870785,,,path,bands_r0.357_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,16.00000000,TM,4,0,Γ,0.00000000,0.32597107,min,0.87789829,0.00530508,5.85127222e-10,0.03345385,0.09773290,,,path,bands_r0.357_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,16.00000000,TM,4,57,Γ,1.70710678,0.32597107,min,0.63278419,-0.01806415,1.03857508e-08,0.03345385,0.09773289,,,path,bands_r0.357_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,16.00000000,TM,5,0,Γ,0.00000000,0.42370397,max,-0.36203518,-0.00151298,4.92390025e-11,0.09773290,0.05606311,,,path,bands_r0.357_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,16.00000000,TM,5,57,Γ,1.70710678,0.42370397,max,-0.38847327,0.00082009,3.09092067e-11,0.09773289,0.05606311,,,path,bands_r0.357_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,16.00000000,TM,7,19,X,0.50000000,0.52154576,max,-0.84964531,-0.03086578,8.64181466e-08,0.09543602,0.00000000,,,path,bands_r0.357_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.35750000,16.00000000,TM,7,38,M,1.00000000,0.44384648,min,0.70064878,-0.00562198,6.36814763e-08,0.02485242,0.00000000,,,path,bands_r0.357_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,2.00000000,TM,0,38,M,1.00000000,0.53278443,max,-3.24196371,-0.01535330,3.74316008e-07,0.00000000,0.07218064,,,path,bands_r0.450_eps2.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,2.00000000,TM,3,38,M,1.00000000,0.69782776,min,3.68405252,-0.00159904,7.95130040e-07,0.09286264,0.51783435,,,path,bands_r0.450_eps2.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,2.00000000,TM,4,38,M,1.00000000,1.21566211,max,-3.60283657,0.04326108,4.60613596e-06,0.51783435,0.03793055,,,path,bands_r0.450_eps2.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,5.50000000,TM,0,38,M,1.00000000,0.33411035,max,-1.23287623,-0.00334450,8.14713318e-09,0.00000000,0.09005312,,,path,bands_r0.450_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,5.50000000,TM,3,38,M,1.00000000,0.65470249,min,1.28197011,-0.00065675,6.17155434e-09,0.23053896,0.11245066,,,path,bands_r0.450_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,5.50000000,TM,4,0,Γ,0.00000000,0.59665384,min,2.67426247,0.06300335,7.61086627e-08,0.02434776,0.30274917,,,path,bands_r0.450_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,5.50000000,TM,4,38,M,1.00000000,0.76715315,max,-1.49736032,0.00930026,2.50009080e-07,0.11245066,0.04836856,,,path,bands_r0.450_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,5.50000000,TM,5,0,Γ,0.00000000,0.89940301,max,-0.52911492,-0.00160709,5.75405747e-11,0.30274917,0.05316128,,,path,bands_r0.450_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,5.50000000,TM,5,57,Γ,1.70710678,0.89940301,max,-1.08608585,-0.02573858,2.75102926e-08,0.30274917,0.05316129,,,path,bands_r0.450_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,5.50000000,TM,6,0,Γ,0.00000000,0.95256429,max,-1.75768033,-0.01960945,7.32394571e-09,0.05316128,0.05157407,,,path,bands_r0.450_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,5.50000000,TM,7,38,M,1.00000000,0.84962183,min,1.76563471,-0.01437384,6.71838331e-07,0.03409929,0.00000000,,,path,bands_r0.450_eps5.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,9.00000000,TM,0,38,M,1.00000000,0.26340439,max,-0.87061876,-0.00210352,3.11789127e-09,0.00000000,0.08020109,,,path,bands_r0.450_eps9.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,9.00000000,TM,1,19,X,0.50000000,0.29315675,min,1.23916439,-0.05658193,3.77485028e-07,0.08350688,0.16415243,,,path,bands_r0.450_eps9.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,9.00000000,TM,4,0,Γ,0.00000000,0.48853365,min,1.76756998,0.01533730,5.76144350e-09,0.02833160,0.23368517,,,path,bands_r0.450_eps9.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,9.00000000,TM,4,57,Γ,1.70710678,0.48853365,min,1.06423305,-0.04717851,5.69509657e-08,0.02833159,0.23368516,,,path,bands_r0.450_eps9.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,9.00000000,TM,5,0,Γ,0.00000000,0.72221882,max,-0.22231815,-0.00043011,4.12921711e-12,0.23368517,0.07424664,,,path,bands_r0.450_eps9.00.png
